Thu Mar 12 15:38:21 2020
--------------------------------------------------
LJ-Parameter Optimization
inital LJ parameter guess [sig, eps]: {'C': [0.972, 6.379, 0.477], 'O': [1.09, 8.575, 0.603], 'Cu': [2.168, 3.8386, 1.696]}
Optimizer results: 
 fun: 0.05807756800558462 
 message: Max. number of function evaluations reached 
 nfev: 100 
 nit: 18 
 success: False
Fitted LJ parameters: {'C': array([1.        , 0.00867952, 1.21709183]), 'O': array([2.67198256, 6.84513676, 1.        ]), 'Cu': array([1.47657493, 0.05150728, 1.        ])} 

Optimization time: 410.78100180625916 

Filename: COCu_morse_f100_2k_LJ
Dataset size: 100
Target scaling: [8.841315589518457, -3.1748822875579803]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 60
   # of Hidden Layers - 2
   Nodes/Layer - 20
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
  107       0.0001       0.0166       0.0010       0.0001  5.2346
  108       0.0001       0.0166       0.0010       0.0001  4.7323
  109       0.0001       0.0176       0.0009       0.0001  4.7417
  110       0.0001       0.0181       0.0009       0.0001  4.7207
  111       0.0001       0.0187       0.0009       0.0001  4.8839
  112       0.0001       0.0191       0.0009       0.0001  4.7238
  113       0.0001       0.0187       0.0009       0.0001  4.9377
  114       0.0001       0.0175       0.0009       0.0001  4.6983
  115       0.0001       0.0181       0.0009       0.0001  4.6795
  116       0.0001       0.0179       0.0009       0.0001  4.6971
  117       0.0001       0.0180       0.0009       0.0001  4.6946
  118       0.0001       0.0184       0.0009       0.0001  4.6907
  119       0.0001       0.0169       0.0009       0.0001  4.7651
  120       0.0001       0.0175       0.0009       0.0001  4.0208
  121       0.0001       0.0168       0.0009       0.0001  4.7101
  122       0.0001       0.0175       0.0008       0.0001  4.7078
  123       0.0001       0.0171       0.0008       0.0001  4.8656
  124       0.0001       0.0164       0.0008       0.0001  4.6998
  125       0.0001       0.0170       0.0008       0.0001  4.9534
  126       0.0001       0.0170       0.0008       0.0001  4.6768
  127       0.0001       0.0189       0.0008       0.0001  4.6717
  128       0.0001       0.0192       0.0008       0.0001  4.7013
  129       0.0001       0.0193       0.0008       0.0001  4.8674
  130       0.0001       0.0192       0.0008       0.0001  4.7000
  131       0.0001       0.0174       0.0008       0.0001  4.6878
  132       0.0001       0.0167       0.0008       0.0001  4.9236
  133       0.0001       0.0154       0.0008       0.0001  4.7220
  134       0.0001       0.0156       0.0007       0.0001  4.8699
  135       0.0001       0.0151       0.0007       0.0001  4.6834
  136       0.0001       0.0142       0.0007       0.0001  4.6794
  137       0.0001       0.0144       0.0007       0.0001  4.7688
  138       0.0001       0.0143       0.0007       0.0001  4.8815
  139       0.0000       0.0136       0.0007       0.0001  4.8730
  140       0.0000       0.0132       0.0007       0.0001  4.8656
  141       0.0000       0.0138       0.0007       0.0001  4.8617
  142       0.0000       0.0133       0.0007       0.0001  4.8687
  143       0.0000       0.0131       0.0007       0.0001  4.6960
  144       0.0000       0.0139       0.0007       0.0001  4.9111
  145       0.0000       0.0141       0.0007       0.0001  4.6478
  146       0.0001       0.0135       0.0007       0.0001  4.8142
  147       0.0001       0.0138       0.0006       0.0001  4.6725
  148       0.0001       0.0138       0.0006       0.0001  4.6657
  149       0.0001       0.0128       0.0006       0.0001  4.8355
  150       0.0001       0.0130       0.0006       0.0001  4.8885
  151       0.0000       0.0124       0.0006       0.0001  4.6587
  152       0.0001       0.0127       0.0006       0.0001  4.6603
  153       0.0001       0.0129       0.0006       0.0001  4.8461
  154       0.0001       0.0130       0.0006       0.0001  4.8214
  155       0.0001       0.0138       0.0006       0.0001  4.7068
  156       0.0001       0.0150       0.0006       0.0001  4.6744
  157       0.0001       0.0151       0.0006       0.0001  4.8531
  158       0.0001       0.0160       0.0006       0.0001  4.6650
  159       0.0001       0.0161       0.0006       0.0001  4.6720
  160       0.0002       0.0152       0.0006       0.0001  4.6735
  161       0.0002       0.0169       0.0006       0.0001  4.7080
  162       0.0002       0.0167       0.0006       0.0001  4.6740
  163       0.0001       0.0167       0.0006       0.0001  4.8552
  164       0.0001       0.0165       0.0006       0.0001  4.7220
  165       0.0001       0.0156       0.0006       0.0001  4.6812
  166       0.0001       0.0153       0.0006       0.0001  4.8787
  167       0.0002       0.0159       0.0006       0.0001  4.7125
  168       0.0001       0.0164       0.0006       0.0001  4.8816
  169       0.0001       0.0165       0.0006       0.0001  4.7360
  170       0.0001       0.0171       0.0006       0.0001  4.8398
  171       0.0001       0.0175       0.0005       0.0001  4.6730
  172       0.0002       0.0191       0.0005       0.0001  4.6736
  173       0.0002       0.0204       0.0005       0.0002  4.8694
  174       0.0002       0.0216       0.0005       0.0002  4.6750
  175       0.0002       0.0215       0.0005       0.0002  4.8540
  176       0.0002       0.0214       0.0005       0.0002  4.6969
  177       0.0002       0.0221       0.0005       0.0002  4.7772
  178       0.0002       0.0229       0.0005       0.0002  4.6629
  179       0.0003       0.0246       0.0005       0.0002  4.7185
  180       0.0003       0.0255       0.0005       0.0003  4.6997
  181       0.0003       0.0255       0.0005       0.0003  4.6996
  182       0.0003       0.0267       0.0005       0.0003  4.6842
  183       0.0003       0.0265       0.0005       0.0003  4.7184
  184       0.0002       0.0255       0.0005       0.0003  4.6921
  185       0.0002       0.0261       0.0005       0.0003  4.8746
  186       0.0003       0.0264       0.0005       0.0003  4.7630
  187       0.0003       0.0263       0.0005       0.0003  4.8569
  188       0.0003       0.0260       0.0005       0.0003  4.8855
  189       0.0002       0.0252       0.0005       0.0003  4.6924
  190       0.0002       0.0247       0.0005       0.0002  4.8866
  191       0.0002       0.0248       0.0005       0.0002  4.7452
  192       0.0002       0.0248       0.0005       0.0002  4.7459
  193       0.0002       0.0250       0.0005       0.0003  4.7366
  194       0.0002       0.0245       0.0005       0.0002  4.9824
  195       0.0002       0.0239       0.0005       0.0002  4.9350
  196       0.0002       0.0240       0.0005       0.0002  4.8930
  197       0.0002       0.0251       0.0005       0.0003  4.8571
  198       0.0002       0.0246       0.0005       0.0002  4.7227
  199       0.0002       0.0256       0.0004       0.0003  4.6951
  200       0.0002       0.0260       0.0004       0.0003  4.7555
...Training Complete!

