Tue Mar 10 15:18:31 2020
--------------------------------------------------
LJ-Parameter Optimization
inital LJ parameter guess [sig, eps]: {'C': [1.0, 6.3535], 'O': [1.0808, 8.5357], 'Cu': [2.1717, 3.7575]}
Optimizer results: 
 fun: 0.0629581695412398 
 message: Converged (|f_n-f_(n-1)| ~= 0) 
 nfev: 100 
 nit: 18 
 success: True
Fitted LJ parameters: {'C': array([1.        , 0.00992567]), 'O': array([1.        , 2.63437425]), 'Cu': array([ 1.62988887, 10.        ])} 

a: 15.0
Optimization time: 293.9129731655121 

Filename: COCu_rep_newfit_f100_LJ
Dataset size: 100
Target scaling: [8.841315589518457, 0.18354477315422726]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 60
   # of Hidden Layers - 2
   Nodes/Layer - 20
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   97       0.0001       0.0177       0.0008       0.0001  5.7418
   98       0.0001       0.0178       0.0008       0.0001  6.1856
   99       0.0001       0.0171       0.0008       0.0001  5.9161
  100       0.0001       0.0168       0.0008       0.0001  5.8902
  101       0.0001       0.0169       0.0008       0.0001  5.8315
  102       0.0001       0.0176       0.0008       0.0001  5.8986
  103       0.0001       0.0174       0.0008       0.0001  5.8674
  104       0.0001       0.0163       0.0008       0.0001  5.7847
  105       0.0002       0.0144       0.0007       0.0001  5.9055
  106       0.0001       0.0140       0.0007       0.0001  5.7084
  107       0.0001       0.0141       0.0007       0.0001  6.2150
  108       0.0001       0.0140       0.0007       0.0001  5.7771
  109       0.0001       0.0146       0.0007       0.0001  5.9166
  110       0.0001       0.0138       0.0007       0.0001  6.0775
  111       0.0002       0.0138       0.0007       0.0001  5.5824
  112       0.0002       0.0134       0.0007       0.0001  5.7926
  113       0.0001       0.0146       0.0007       0.0001  6.1550
  114       0.0001       0.0146       0.0007       0.0001  6.0526
  115       0.0002       0.0142       0.0007       0.0001  5.8836
  116       0.0002       0.0144       0.0007       0.0001  5.7490
  117       0.0002       0.0146       0.0007       0.0001  6.0815
  118       0.0001       0.0147       0.0006       0.0001  5.8855
  119       0.0002       0.0145       0.0006       0.0001  5.7394
  120       0.0002       0.0153       0.0006       0.0001  5.9624
  121       0.0002       0.0155       0.0006       0.0001  5.9373
  122       0.0001       0.0157       0.0006       0.0001  5.9104
  123       0.0001       0.0165       0.0006       0.0001  5.9287
  124       0.0001       0.0176       0.0006       0.0001  6.1531
  125       0.0001       0.0179       0.0006       0.0001  5.8952
  126       0.0001       0.0181       0.0006       0.0001  5.9259
  127       0.0001       0.0184       0.0006       0.0001  5.9068
  128       0.0001       0.0188       0.0006       0.0001  5.8311
  129       0.0001       0.0201       0.0006       0.0002  5.9437
  130       0.0001       0.0207       0.0006       0.0002  5.6809
  131       0.0001       0.0206       0.0006       0.0002  5.7643
  132       0.0001       0.0201       0.0006       0.0002  5.7305
  133       0.0001       0.0196       0.0006       0.0002  6.0514
  134       0.0001       0.0195       0.0006       0.0002  6.2053
  135       0.0002       0.0200       0.0006       0.0002  6.0116
  136       0.0001       0.0204       0.0006       0.0002  6.0387
  137       0.0001       0.0223       0.0005       0.0002  5.9331
  138       0.0001       0.0226       0.0005       0.0002  5.9409
  139       0.0001       0.0227       0.0005       0.0002  5.8406
  140       0.0001       0.0228       0.0005       0.0002  5.7950
  141       0.0002       0.0221       0.0005       0.0002  5.8659
  142       0.0001       0.0223       0.0005       0.0002  6.0740
  143       0.0001       0.0219       0.0005       0.0002  5.7742
  144       0.0002       0.0215       0.0005       0.0002  5.7768
  145       0.0002       0.0212       0.0005       0.0002  5.8195
  146       0.0002       0.0219       0.0005       0.0002  6.0189
  147       0.0002       0.0224       0.0005       0.0002  5.9367
  148       0.0001       0.0221       0.0005       0.0002  5.7675
  149       0.0002       0.0217       0.0005       0.0002  6.1151
  150       0.0002       0.0220       0.0005       0.0002  5.4623
  151       0.0001       0.0202       0.0005       0.0002  5.5163
  152       0.0001       0.0210       0.0005       0.0002  5.8249
  153       0.0002       0.0209       0.0005       0.0002  5.4333
  154       0.0001       0.0216       0.0005       0.0002  5.6070
  155       0.0001       0.0224       0.0005       0.0002  5.3937
  156       0.0001       0.0224       0.0005       0.0002  5.4090
  157       0.0002       0.0223       0.0005       0.0002  5.4079
  158       0.0002       0.0226       0.0005       0.0002  5.5654
  159       0.0001       0.0230       0.0005       0.0002  5.7636
  160       0.0002       0.0231       0.0005       0.0002  5.3676
  161       0.0001       0.0224       0.0005       0.0002  5.5334
  162       0.0001       0.0217       0.0005       0.0002  5.3958
  163       0.0001       0.0207       0.0005       0.0002  5.3066
  164       0.0001       0.0192       0.0005       0.0001  5.3438
  165       0.0001       0.0182       0.0005       0.0001  5.2755
  166       0.0001       0.0183       0.0005       0.0001  5.2410
  167       0.0001       0.0184       0.0005       0.0001  5.4839
  168       0.0001       0.0180       0.0004       0.0001  5.3547
  169       0.0000       0.0180       0.0004       0.0001  5.3194
  170       0.0001       0.0179       0.0004       0.0001  5.5123
  171       0.0001       0.0177       0.0004       0.0001  5.2997
  172       0.0001       0.0172       0.0004       0.0001  5.2028
  173       0.0001       0.0171       0.0004       0.0001  5.3440
  174       0.0001       0.0167       0.0004       0.0001  5.3698
  175       0.0001       0.0177       0.0004       0.0001  5.3363
  176       0.0001       0.0177       0.0004       0.0001  5.2302
  177       0.0001       0.0166       0.0004       0.0001  5.2140
  178       0.0001       0.0166       0.0004       0.0001  5.2792
  179       0.0001       0.0170       0.0004       0.0001  5.4166
  180       0.0001       0.0173       0.0004       0.0001  5.3980
  181       0.0000       0.0172       0.0004       0.0001  5.3641
  182       0.0000       0.0170       0.0004       0.0001  5.3788
  183       0.0000       0.0172       0.0004       0.0001  5.2663
  184       0.0000       0.0181       0.0004       0.0001  5.3769
  185       0.0000       0.0182       0.0004       0.0001  5.3626
  186       0.0000       0.0184       0.0004       0.0001  5.3571
  187       0.0000       0.0188       0.0004       0.0001  5.4377
  188       0.0000       0.0179       0.0004       0.0001  5.6174
  189       0.0000       0.0181       0.0004       0.0001  5.4076
  190       0.0000       0.0184       0.0004       0.0001  5.6400
  191       0.0000       0.0182       0.0004       0.0001  5.2019
  192       0.0000       0.0180       0.0004       0.0001  5.5109
  193       0.0000       0.0171       0.0004       0.0001  5.5237
  194       0.0000       0.0167       0.0004       0.0001  5.2780
  195       0.0000       0.0171       0.0004       0.0001  5.3786
  196       0.0000       0.0164       0.0004       0.0001  5.5101
  197       0.0000       0.0168       0.0004       0.0001  5.3039
  198       0.0000       0.0173       0.0004       0.0001  5.5560
  199       0.0000       0.0175       0.0004       0.0001  5.3710
  200       0.0000       0.0178       0.0004       0.0001  5.4187
...Training Complete!

