Tue Mar 10 13:39:35 2020
--------------------------------------------------
LJ-Parameter Optimization
inital LJ parameter guess [sig, eps]: {'C': [1.0, 6.3535], 'O': [1.0808, 8.5357], 'Cu': [2.1717, 3.7575]}
Optimizer results: 
 fun: 0.050450749930789796 
 message: Maximum number of function evaluations has been exceeded. 
 nfev: 1400 
 nit: 910 
 success: False
Fitted LJ parameters: {'C': array([-0.07958097, 10.4855147 ]), 'O': array([2.01497818e+00, 1.99652325e-04]), 'Cu': array([2.19368377, 3.49970224])} 

a: 36.7880031596305
Optimization time: 493.06511068344116 

Filename: COCu_rep_fit_f100_LJ
Dataset size: 100
Target scaling: [8.841315589518457, 0.2090448430698702]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 60
   # of Hidden Layers - 2
   Nodes/Layer - 20
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   90       0.0003       0.0146       0.0004       0.0001  5.0092
   91       0.0003       0.0138       0.0004       0.0001  5.2114
   92       0.0003       0.0133       0.0004       0.0001  5.1354
   93       0.0003       0.0140       0.0004       0.0001  4.9720
   94       0.0003       0.0136       0.0004       0.0001  5.0349
   95       0.0003       0.0129       0.0004       0.0001  5.3204
   96       0.0002       0.0127       0.0004       0.0001  4.4954
   97       0.0002       0.0124       0.0004       0.0001  5.0392
   98       0.0002       0.0124       0.0004       0.0001  5.2369
   99       0.0002       0.0127       0.0004       0.0001  5.1736
  100       0.0002       0.0129       0.0004       0.0001  5.2380
  101       0.0002       0.0145       0.0004       0.0001  5.1739
  102       0.0002       0.0144       0.0003       0.0001  5.1393
  103       0.0002       0.0146       0.0003       0.0001  5.2442
  104       0.0002       0.0144       0.0003       0.0001  5.3076
  105       0.0002       0.0136       0.0003       0.0001  5.0723
  106       0.0002       0.0135       0.0003       0.0001  5.2088
  107       0.0002       0.0133       0.0003       0.0001  5.1827
  108       0.0002       0.0130       0.0003       0.0001  5.0982
  109       0.0002       0.0127       0.0003       0.0001  4.9787
  110       0.0002       0.0127       0.0003       0.0001  5.2862
  111       0.0002       0.0126       0.0003       0.0001  5.0018
  112       0.0002       0.0125       0.0003       0.0001  5.2703
  113       0.0002       0.0130       0.0003       0.0001  5.2597
  114       0.0002       0.0130       0.0003       0.0001  5.2950
  115       0.0002       0.0128       0.0003       0.0001  5.9258
  116       0.0002       0.0127       0.0003       0.0001  8.0991
  117       0.0002       0.0120       0.0003       0.0001  8.3741
  118       0.0002       0.0128       0.0003       0.0001  8.8102
  119       0.0001       0.0130       0.0003       0.0001  8.4879
  120       0.0001       0.0138       0.0003       0.0001  5.7891
  121       0.0001       0.0131       0.0003       0.0001  5.0121
  122       0.0001       0.0128       0.0003       0.0001  5.1658
  123       0.0001       0.0125       0.0003       0.0001  4.9816
  124       0.0002       0.0127       0.0003       0.0001  4.9816
  125       0.0001       0.0126       0.0003       0.0001  5.1364
  126       0.0002       0.0132       0.0003       0.0001  5.2103
  127       0.0001       0.0132       0.0003       0.0001  5.0436
  128       0.0001       0.0129       0.0003       0.0001  5.0961
  129       0.0002       0.0134       0.0003       0.0001  5.2224
  130       0.0002       0.0136       0.0003       0.0001  5.1130
  131       0.0001       0.0134       0.0003       0.0001  5.1100
  132       0.0002       0.0129       0.0003       0.0001  5.1144
  133       0.0002       0.0134       0.0003       0.0001  5.0013
  134       0.0001       0.0134       0.0003       0.0001  5.0404
  135       0.0001       0.0137       0.0003       0.0001  4.8444
  136       0.0001       0.0136       0.0003       0.0001  4.8673
  137       0.0002       0.0131       0.0003       0.0001  5.0533
  138       0.0002       0.0131       0.0003       0.0001  4.8323
  139       0.0002       0.0131       0.0003       0.0001  4.7890
  140       0.0002       0.0130       0.0002       0.0001  4.9981
  141       0.0002       0.0130       0.0002       0.0001  4.9816
  142       0.0002       0.0130       0.0002       0.0001  4.8030
  143       0.0002       0.0125       0.0002       0.0001  4.9362
  144       0.0002       0.0123       0.0002       0.0001  4.8047
  145       0.0002       0.0126       0.0002       0.0001  4.8425
  146       0.0002       0.0121       0.0002       0.0001  4.9620
  147       0.0002       0.0128       0.0002       0.0001  4.8258
  148       0.0002       0.0137       0.0002       0.0001  4.9153
  149       0.0002       0.0139       0.0002       0.0001  4.9315
  150       0.0002       0.0138       0.0002       0.0001  5.0096
  151       0.0002       0.0138       0.0002       0.0001  4.7554
  152       0.0002       0.0136       0.0002       0.0001  4.7767
  153       0.0002       0.0137       0.0002       0.0001  4.9382
  154       0.0002       0.0136       0.0002       0.0001  4.7808
  155       0.0002       0.0139       0.0002       0.0001  4.9591
  156       0.0002       0.0137       0.0002       0.0001  4.9956
  157       0.0002       0.0132       0.0002       0.0001  4.7815
  158       0.0002       0.0134       0.0002       0.0001  4.7877
  159       0.0002       0.0131       0.0002       0.0001  4.8093
  160       0.0002       0.0128       0.0002       0.0001  4.9493
  161       0.0002       0.0131       0.0002       0.0001  4.7742
  162       0.0002       0.0129       0.0002       0.0001  4.7662
  163       0.0002       0.0126       0.0002       0.0001  4.7713
  164       0.0002       0.0126       0.0002       0.0001  4.8124
  165       0.0002       0.0128       0.0002       0.0001  4.7882
  166       0.0002       0.0131       0.0002       0.0001  4.7962
  167       0.0002       0.0129       0.0002       0.0001  4.9696
  168       0.0002       0.0130       0.0002       0.0001  4.7406
  169       0.0002       0.0132       0.0002       0.0001  4.7610
  170       0.0002       0.0134       0.0002       0.0001  4.9197
  171       0.0001       0.0136       0.0002       0.0001  4.7321
  172       0.0001       0.0139       0.0002       0.0001  4.7476
  173       0.0001       0.0143       0.0002       0.0001  4.8143
  174       0.0001       0.0147       0.0002       0.0001  4.9159
  175       0.0001       0.0148       0.0002       0.0001  4.7192
  176       0.0001       0.0155       0.0002       0.0001  4.9207
  177       0.0001       0.0151       0.0002       0.0001  4.9279
  178       0.0001       0.0148       0.0002       0.0001  4.5495
  179       0.0001       0.0152       0.0002       0.0001  4.7097
  180       0.0001       0.0167       0.0002       0.0001  4.5846
  181       0.0001       0.0172       0.0002       0.0001  4.5550
  182       0.0001       0.0178       0.0002       0.0001  4.6703
  183       0.0001       0.0176       0.0002       0.0001  4.6008
  184       0.0001       0.0187       0.0002       0.0001  4.7562
  185       0.0001       0.0189       0.0002       0.0001  4.5931
  186       0.0001       0.0196       0.0002       0.0002  4.5932
  187       0.0001       0.0193       0.0002       0.0001  4.7607
  188       0.0001       0.0201       0.0002       0.0002  4.6066
  189       0.0001       0.0201       0.0002       0.0002  4.5908
  190       0.0001       0.0204       0.0002       0.0002  4.6460
  191       0.0001       0.0207       0.0002       0.0002  4.5971
  192       0.0001       0.0219       0.0002       0.0002  4.5889
  193       0.0001       0.0221       0.0002       0.0002  4.7509
  194       0.0001       0.0216       0.0002       0.0002  4.5715
  195       0.0001       0.0217       0.0002       0.0002  4.7487
  196       0.0001       0.0222       0.0002       0.0002  4.6698
  197       0.0001       0.0221       0.0002       0.0002  4.5771
  198       0.0001       0.0226       0.0002       0.0002  4.5861
  199       0.0001       0.0230       0.0002       0.0002  4.7527
  200       0.0001       0.0232       0.0002       0.0002  4.5714
...Training Complete!

