Tue Mar 10 18:20:53 2020
--------------------------------------------------
LJ-Parameter Optimization
inital LJ parameter guess [sig, eps]: {'C': [1.0, 6.3535], 'O': [1.0808, 8.5357], 'Cu': [2.1717, 3.7575]}
Optimizer results: 
 fun: 0.05041178876918711 
 message: Max. number of function evaluations reached 
 nfev: 100 
 nit: 19 
 success: False
Fitted LJ parameters: {'C': array([1.        , 0.01294493]), 'O': array([1.        , 0.53814399]), 'Cu': array([1.02266441, 0.48878424])} 

Optimization time: 234.15043878555298 

Filename: COCu_12_6_newfit_f100_LJ
Dataset size: 100
Target scaling: [8.841315589518457, -1.23978318110162]
Symmetry function parameters:
     G2_etas: [0.05       0.23207944 1.07721735 5.        ]
     G2_rs_s: [0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=60, out_features=20, bias=True)
        (1): Tanh()
        (2): Linear(in_features=20, out_features=20, bias=True)
        (3): Tanh()
        (4): Linear(in_features=20, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 60
   # of Hidden Layers - 2
   Nodes/Layer - 20
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 100
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   76       0.0001       0.0214       0.0012       0.0002  4.8313
   77       0.0001       0.0212       0.0012       0.0002  4.8302
   78       0.0001       0.0205       0.0012       0.0002  5.0224
   79       0.0001       0.0207       0.0012       0.0002  4.8840
   80       0.0001       0.0197       0.0012       0.0002  4.8130
   81       0.0001       0.0199       0.0012       0.0002  4.7241
   82       0.0000       0.0206       0.0011       0.0002  4.7977
   83       0.0001       0.0198       0.0011       0.0002  4.8671
   84       0.0001       0.0201       0.0011       0.0002  4.8624
   85       0.0001       0.0209       0.0011       0.0002  5.0205
   86       0.0001       0.0193       0.0011       0.0001  4.9063
   87       0.0000       0.0188       0.0011       0.0001  4.7977
   88       0.0000       0.0190       0.0011       0.0001  4.9820
   89       0.0001       0.0188       0.0011       0.0001  4.8478
   90       0.0001       0.0182       0.0011       0.0001  4.9892
   91       0.0001       0.0191       0.0010       0.0001  4.8057
   92       0.0001       0.0190       0.0010       0.0001  4.8580
   93       0.0002       0.0194       0.0010       0.0002  4.7607
   94       0.0002       0.0208       0.0010       0.0002  4.8878
   95       0.0001       0.0206       0.0010       0.0002  4.7775
   96       0.0001       0.0207       0.0010       0.0002  4.7772
   97       0.0001       0.0210       0.0010       0.0002  4.8026
   98       0.0001       0.0214       0.0010       0.0002  4.8365
   99       0.0001       0.0217       0.0010       0.0002  4.7978
  100       0.0002       0.0216       0.0010       0.0002  4.9973
  101       0.0002       0.0187       0.0010       0.0001  4.9643
  102       0.0002       0.0167       0.0009       0.0001  4.7800
  103       0.0001       0.0151       0.0009       0.0001  4.0465
  104       0.0001       0.0163       0.0009       0.0001  4.8213
  105       0.0002       0.0166       0.0009       0.0001  4.7703
  106       0.0002       0.0168       0.0009       0.0001  4.8114
  107       0.0002       0.0169       0.0009       0.0001  4.8019
  108       0.0002       0.0164       0.0009       0.0001  4.7492
  109       0.0001       0.0158       0.0009       0.0001  4.9996
  110       0.0002       0.0162       0.0009       0.0001  4.8192
  111       0.0001       0.0155       0.0009       0.0001  4.8790
  112       0.0001       0.0148       0.0008       0.0001  4.8178
  113       0.0001       0.0157       0.0008       0.0001  4.9981
  114       0.0001       0.0151       0.0008       0.0001  4.8016
  115       0.0002       0.0136       0.0008       0.0001  4.8204
  116       0.0001       0.0133       0.0008       0.0001  5.0482
  117       0.0002       0.0133       0.0008       0.0001  4.8825
  118       0.0002       0.0135       0.0008       0.0001  5.0806
  119       0.0003       0.0138       0.0008       0.0001  4.9641
  120       0.0002       0.0134       0.0008       0.0001  4.9003
  121       0.0002       0.0127       0.0008       0.0001  4.9403
  122       0.0002       0.0127       0.0008       0.0001  4.7871
  123       0.0002       0.0138       0.0008       0.0001  5.0041
  124       0.0003       0.0136       0.0008       0.0001  4.9178
  125       0.0003       0.0139       0.0008       0.0001  4.8281
  126       0.0003       0.0140       0.0007       0.0001  4.9789
  127       0.0003       0.0144       0.0007       0.0001  4.9572
  128       0.0002       0.0135       0.0007       0.0001  5.0664
  129       0.0003       0.0143       0.0007       0.0001  4.8632
  130       0.0002       0.0139       0.0007       0.0001  4.8260
  131       0.0002       0.0136       0.0007       0.0001  4.8071
  132       0.0002       0.0134       0.0007       0.0001  4.8086
  133       0.0001       0.0138       0.0007       0.0001  4.8248
  134       0.0002       0.0140       0.0007       0.0001  5.0178
  135       0.0002       0.0127       0.0007       0.0001  4.9782
  136       0.0002       0.0125       0.0007       0.0001  4.8675
  137       0.0001       0.0127       0.0007       0.0001  4.8054
  138       0.0001       0.0129       0.0007       0.0001  4.8198
  139       0.0001       0.0135       0.0007       0.0001  4.8326
  140       0.0001       0.0137       0.0006       0.0001  4.9899
  141       0.0001       0.0140       0.0006       0.0001  4.9802
  142       0.0001       0.0139       0.0006       0.0001  4.7943
  143       0.0001       0.0135       0.0006       0.0001  4.9989
  144       0.0001       0.0130       0.0006       0.0001  4.8978
  145       0.0001       0.0135       0.0006       0.0001  4.8539
  146       0.0001       0.0132       0.0006       0.0001  4.8335
  147       0.0001       0.0128       0.0006       0.0001  4.8246
  148       0.0001       0.0126       0.0006       0.0001  4.9907
  149       0.0001       0.0129       0.0006       0.0001  4.7962
  150       0.0001       0.0138       0.0006       0.0001  4.9608
  151       0.0001       0.0140       0.0006       0.0001  4.8294
  152       0.0001       0.0146       0.0006       0.0001  4.9169
  153       0.0001       0.0151       0.0006       0.0001  4.8027
  154       0.0001       0.0159       0.0006       0.0001  4.8874
  155       0.0001       0.0161       0.0006       0.0001  4.9772
  156       0.0001       0.0162       0.0006       0.0001  4.9501
  157       0.0001       0.0152       0.0006       0.0001  4.7550
  158       0.0001       0.0154       0.0006       0.0001  4.8017
  159       0.0001       0.0157       0.0006       0.0001  4.9340
  160       0.0001       0.0161       0.0006       0.0001  4.7493
  161       0.0001       0.0156       0.0006       0.0001  4.9892
  162       0.0001       0.0162       0.0006       0.0001  4.7501
  163       0.0001       0.0161       0.0006       0.0001  4.9367
  164       0.0001       0.0157       0.0006       0.0001  4.9335
  165       0.0001       0.0152       0.0006       0.0001  4.9494
  166       0.0001       0.0157       0.0006       0.0001  4.7587
  167       0.0001       0.0158       0.0006       0.0001  4.8472
  168       0.0001       0.0154       0.0006       0.0001  4.9102
  169       0.0001       0.0160       0.0006       0.0001  4.7594
  170       0.0001       0.0163       0.0005       0.0001  4.7478
  171       0.0001       0.0163       0.0005       0.0001  4.9543
  172       0.0001       0.0161       0.0005       0.0001  4.8206
  173       0.0001       0.0160       0.0005       0.0001  4.7518
  174       0.0001       0.0159       0.0005       0.0001  4.9326
  175       0.0001       0.0159       0.0005       0.0001  4.9531
  176       0.0001       0.0166       0.0005       0.0001  4.7509
  177       0.0001       0.0162       0.0005       0.0001  4.9418
  178       0.0001       0.0163       0.0005       0.0001  4.9926
  179       0.0001       0.0151       0.0005       0.0001  4.9306
  180       0.0001       0.0149       0.0005       0.0001  4.7701
  181       0.0001       0.0151       0.0005       0.0001  4.9627
  182       0.0001       0.0149       0.0005       0.0001  5.0498
  183       0.0000       0.0144       0.0005       0.0001  5.0935
  184       0.0001       0.0141       0.0005       0.0001  4.7674
  185       0.0001       0.0140       0.0005       0.0001  4.7904
  186       0.0001       0.0139       0.0005       0.0001  4.7748
  187       0.0001       0.0143       0.0005       0.0001  4.9646
  188       0.0001       0.0145       0.0005       0.0001  4.9928
  189       0.0001       0.0145       0.0005       0.0001  4.8880
  190       0.0001       0.0147       0.0005       0.0001  5.0070
  191       0.0001       0.0143       0.0005       0.0001  4.8229
  192       0.0001       0.0142       0.0005       0.0001  4.9986
  193       0.0001       0.0142       0.0005       0.0001  5.0167
  194       0.0001       0.0148       0.0005       0.0001  4.8677
  195       0.0001       0.0147       0.0005       0.0001  4.8758
  196       0.0001       0.0148       0.0005       0.0001  4.8103
  197       0.0001       0.0147       0.0005       0.0001  4.8292
  198       0.0001       0.0146       0.0005       0.0001  4.8341
  199       0.0001       0.0149       0.0005       0.0001  4.8435
  200       0.0001       0.0145       0.0005       0.0001  5.0165
...Training Complete!

