Thu Mar 12 23:08:31 2020
--------------------------------------------------
LJ-Parameter Optimization
inital LJ parameter guess [sig, eps]: {'C': [0.972, 6.379], 'O': [1.09, 8.575], 'Cu': [2.168, 3.8386]}
Optimizer results: 
 fun: 0.08081581670103682 
 message: Local minimum reached (|pg| ~= 0) 
 nfev: 16 
 nit: 5 
 success: True
Fitted LJ parameters: {'C': array([1.e+00, 1.e-05]), 'O': array([1.e+00, 1.e-05]), 'Cu': array([1.       , 3.0955202])} 

a: 15.0
Optimization time: 97.43062090873718 

Filename: COCu_rep_new_200_5k_LJ
Dataset size: 200
Target scaling: [8.841315589518457, 7.190565565443904e-07]
Symmetry function parameters:
     G2_etas: [0.05       0.09653489 0.18637969 0.35984284 0.69474775 1.3413479
 2.58973734 5.        ]
     G2_rs_s: [0, 0, 0, 0, 0, 0, 0, 0]
     G4_etas: [0.005, 0.01]
     G4_zetas: [1.0, 4.0, 6.0]
     G4_gammas: [1.0, -1]
     cutoff: 5.876798323827276
Device: cpu
Model: FullNN(
  (elementwise_models): ModuleDict(
    (Cu): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (O): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
    (C): MLP(
      (model_net): Sequential(
        (0): Linear(in_features=96, out_features=30, bias=True)
        (1): Tanh()
        (2): Linear(in_features=30, out_features=30, bias=True)
        (3): Tanh()
        (4): Linear(in_features=30, out_features=30, bias=True)
        (5): Tanh()
        (6): Linear(in_features=30, out_features=1, bias=True)
      )
    )
  )
)
Architecture:
   Input Layer - 96
   # of Hidden Layers - 3
   Nodes/Layer - 30
Loss Function: <class 'amptorch.model.CustomLoss'>
Force coefficient: 0.04
Optimizer: <class 'torch.optim.lbfgs.LBFGS'>
Learning Rate: 0.1
Batch Size: 200
Epochs: 200
Shuffle: False
Train Split (k-fold if int, fraction if float): 5

Training initiated...
Epoch   EnergyRMSE    ForceRMSE    TrainLoss    ValidLoss     Dur
   87       0.0007       0.0616       0.0093       0.0031 19.0611
   88       0.0008       0.0611       0.0091       0.0030 18.9183
   89       0.0007       0.0599       0.0089       0.0029 19.6068
   90       0.0008       0.0607       0.0088       0.0030 18.8683
   91       0.0009       0.0590       0.0087       0.0028 19.0538
   92       0.0008       0.0575       0.0086       0.0027 19.4590
   93       0.0009       0.0566       0.0085       0.0026 18.7314
   94       0.0008       0.0553       0.0084       0.0025 18.7559
   95       0.0008       0.0553       0.0082       0.0025 19.9398
   96       0.0007       0.0547       0.0081       0.0024 19.3497
   97       0.0007       0.0550       0.0080       0.0024 19.5029
   98       0.0007       0.0553       0.0079       0.0025 18.6190
   99       0.0009       0.0564       0.0078       0.0026 18.7324
  100       0.0008       0.0565       0.0076       0.0026 18.8192
  101       0.0008       0.0573       0.0075       0.0026 18.9979
  102       0.0008       0.0565       0.0075       0.0026 20.3722
  103       0.0008       0.0567       0.0073       0.0026 19.8503
  104       0.0008       0.0568       0.0072       0.0026 19.3688
  105       0.0008       0.0576       0.0072       0.0027 18.5192
  106       0.0008       0.0586       0.0071       0.0028 18.7743
  107       0.0008       0.0590       0.0069       0.0028 19.3737
  108       0.0008       0.0597       0.0068       0.0029 18.6454
  109       0.0008       0.0596       0.0067       0.0029 18.7253
  110       0.0008       0.0588       0.0066       0.0028 19.3582
  111       0.0008       0.0585       0.0066       0.0027 19.3384
  112       0.0009       0.0584       0.0065       0.0027 18.6038
  113       0.0006       0.0561       0.0064       0.0025 18.6241
  114       0.0007       0.0559       0.0063       0.0025 18.6142
  115       0.0007       0.0552       0.0063       0.0024 19.4041
  116       0.0007       0.0546       0.0062       0.0024 18.5948
  117       0.0006       0.0540       0.0061       0.0023 18.5439
  118       0.0007       0.0534       0.0061       0.0023 18.6523
  119       0.0006       0.0541       0.0060       0.0023 18.6056
  120       0.0006       0.0544       0.0059       0.0024 18.4886
  121       0.0005       0.0531       0.0059       0.0023 19.2801
  122       0.0005       0.0526       0.0058       0.0022 18.5508
  123       0.0006       0.0527       0.0057       0.0022 18.5294
  124       0.0005       0.0520       0.0057       0.0022 18.7661
  125       0.0005       0.0521       0.0056       0.0022 18.5852
  126       0.0005       0.0529       0.0056       0.0022 18.8272
  127       0.0005       0.0529       0.0055       0.0022 19.8183
  128       0.0005       0.0531       0.0054       0.0023 18.7558
  129       0.0005       0.0529       0.0054       0.0022 18.9847
  130       0.0006       0.0533       0.0053       0.0023 18.5885
  131       0.0006       0.0529       0.0052       0.0022 19.3199
  132       0.0006       0.0530       0.0052       0.0023 19.3144
  133       0.0006       0.0529       0.0051       0.0022 19.0144
  134       0.0006       0.0518       0.0051       0.0022 18.9748
  135       0.0006       0.0517       0.0051       0.0021 19.3359
  136       0.0005       0.0506       0.0050       0.0021 18.5330
  137       0.0005       0.0504       0.0050       0.0020 18.6106
  138       0.0005       0.0501       0.0049       0.0020 19.3843
  139       0.0005       0.0497       0.0049       0.0020 19.8487
  140       0.0006       0.0492       0.0048       0.0019 19.1565
  141       0.0005       0.0484       0.0048       0.0019 19.7010
  142       0.0005       0.0481       0.0047       0.0019 18.7133
  143       0.0005       0.0475       0.0047       0.0018 18.7240
  144       0.0005       0.0474       0.0047       0.0018 18.7957
  145       0.0005       0.0476       0.0047       0.0018 18.6621
  146       0.0006       0.0472       0.0046       0.0018 18.5971
  147       0.0006       0.0464       0.0046       0.0017 19.3498
  148       0.0006       0.0461       0.0046       0.0017 19.0597
  149       0.0006       0.0452       0.0045       0.0016 19.3103
  150       0.0006       0.0441       0.0045       0.0016 19.1017
  151       0.0006       0.0445       0.0045       0.0016 18.9290
  152       0.0006       0.0447       0.0044       0.0016 18.6040
  153       0.0006       0.0447       0.0044       0.0016 19.3922
  154       0.0006       0.0452       0.0044       0.0016 18.6281
  155       0.0006       0.0450       0.0043       0.0016 19.2740
  156       0.0005       0.0445       0.0043       0.0016 19.3651
  157       0.0005       0.0441       0.0043       0.0016 18.5864
  158       0.0005       0.0439       0.0042       0.0015 18.7178
  159       0.0005       0.0438       0.0042       0.0015 19.4740
  160       0.0005       0.0428       0.0042       0.0015 18.6966
  161       0.0005       0.0419       0.0042       0.0014 18.6350
  162       0.0005       0.0416       0.0041       0.0014 18.6419
  163       0.0005       0.0415       0.0041       0.0014 18.6488
  164       0.0005       0.0419       0.0041       0.0014 19.7680
  165       0.0005       0.0417       0.0041       0.0014 19.6698
  166       0.0005       0.0417       0.0040       0.0014 19.9309
  167       0.0005       0.0415       0.0040       0.0014 19.6024
  168       0.0006       0.0416       0.0040       0.0014 19.5047
  169       0.0006       0.0413       0.0039       0.0014 19.4309
  170       0.0005       0.0402       0.0039       0.0013 18.8930
  171       0.0005       0.0400       0.0039       0.0013 19.8337
  172       0.0005       0.0397       0.0039       0.0013 19.1152
  173       0.0005       0.0395       0.0038       0.0013 19.4181
  174       0.0006       0.0397       0.0038       0.0013 18.4207
  175       0.0006       0.0396       0.0038       0.0013 18.5057
  176       0.0006       0.0399       0.0038       0.0013 18.8767
  177       0.0006       0.0397       0.0037       0.0013 19.3807
  178       0.0006       0.0394       0.0037       0.0012 19.2752
  179       0.0006       0.0392       0.0037       0.0012 18.4485
  180       0.0006       0.0395       0.0037       0.0013 18.5635
  181       0.0006       0.0401       0.0037       0.0013 19.1797
  182       0.0006       0.0398       0.0037       0.0013 18.5706
  183       0.0007       0.0398       0.0036       0.0013 19.3764
  184       0.0007       0.0394       0.0036       0.0012 18.6426
  185       0.0006       0.0392       0.0036       0.0012 18.5105
  186       0.0006       0.0386       0.0036       0.0012 18.4933
  187       0.0006       0.0384       0.0036       0.0012 19.2499
  188       0.0006       0.0381       0.0036       0.0012 19.5204
  189       0.0005       0.0382       0.0035       0.0012 18.9660
  190       0.0005       0.0378       0.0035       0.0012 19.4332
  191       0.0006       0.0379       0.0035       0.0012 20.0250
  192       0.0006       0.0377       0.0035       0.0011 18.7321
  193       0.0006       0.0377       0.0035       0.0011 19.2980
  194       0.0006       0.0372       0.0035       0.0011 18.5402
  195       0.0006       0.0371       0.0035       0.0011 19.3358
  196       0.0006       0.0369       0.0034       0.0011 18.3806
  197       0.0006       0.0370       0.0034       0.0011 18.4378
  198       0.0006       0.0368       0.0034       0.0011 18.4671
  199       0.0006       0.0370       0.0034       0.0011 18.4300
  200       0.0006       0.0369       0.0034       0.0011 18.5556
...Training Complete!

